,date,adType,category,placement,keywords,body,ageMean,clickPerDollar
1280,3/26/2013,Link Post,eCom,desktopfeed,#Ann Taylor (clothing retailer),"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,64.41479904
1281,3/26/2013,Link Post,High End,mobile,#Zappos.com,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,65.04665561
1282,3/26/2013,Link Post,High End,desktopfeed,#Kohl's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,31.03024083
1283,3/26/2013,Link Post,Retailer,mobile,#Kohl's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,66.09880021
1284,3/26/2013,Link Post,High End,desktopfeed,#Kohl's,"Click """"Like"""" to become a fan of Retail Store X!",44.5,55.98225903
1285,3/26/2013,Link Post,High End,desktopfeed,#Dillard's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,33.78716175
1286,3/26/2013,Link Post,eCom,desktopfeed,#Dillard's,"Click """"Like"""" to see what's new in our stores for Spring!!",27,80.02538104
1287,3/26/2013,Link Post,Retailer,desktopfeed,#Dillard's,"Click """"Like"""" to become a fan of Retail Store X!",27,69.03271817
1288,3/26/2013,Link Post,eCom,mobile,#Sears,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,68.38175539
1289,3/26/2013,Link Post,Cosmetics,desktopfeed,#Sears,"Click """"Like"""" to become a fan of Retail Store X!",44.5,57.66621443
1290,3/26/2013,Link Post,Cosmetics,mobile,#Sears,"Click """"Like"""" to become a fan of Retail Store X!",44.5,74.85421133
1291,3/26/2013,Link Post,Cosmetics,desktopfeed,#Kate Spade,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,49.97002337
1292,3/26/2013,Link Post,Cosmetics,desktopfeed,#Kate Spade,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,59.16024387
1293,3/26/2013,Link Post,Cosmetics,mobile,#Ann Taylor (clothing retailer),"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,58.17703988
1294,3/26/2013,Link Post,High End,desktopfeed,#Ann Taylor (clothing retailer),"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,54.66333828
1295,3/26/2013,Link Post,High End,desktopfeed,#Ann Taylor (clothing retailer),Check out a sneak peak of what's new in our stores!,44.5,32.41599367
1296,3/26/2013,Link Post,General,desktopfeed,"#Amazon.com, #EBay",Check out a sneak peak of what's new in our stores!,34.5,25.23775272
1297,3/26/2013,Link Post,Cosmetics,desktopfeed,"#Amazon.com, #EBay","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,20.47327255
1298,3/26/2013,Link Post,High End,desktopfeed,"#Amazon.com, #EBay","Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,59.86736955
1299,3/26/2013,Link Post,Retailer,desktopfeed,#Kohl's,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,32.13863765
1300,3/26/2013,Link Post,Department,mobile,#Talbots,Check out a sneak peak of what's new in our stores!,34.5,38.44046796
1301,3/26/2013,Link Post,Department,mobile,#Talbots,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,69.77311528
1302,3/26/2013,Link Post,Department,mobile,#Zappos.com,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,99.16960214
1303,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,65.72493373
1304,3/26/2013,Link Post,Department,mobile,#Zappos.com,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,90.57199779
1305,3/26/2013,Link Post,Department,mobile,#Fashion,Check out a sneak peak of what's new in our stores!,44.5,72.57228554
1306,3/26/2013,Link Post,Department,mobile,#Fashion,"Click """"Like"""" to become a fan of Retail Store X!",44.5,91.01114279
1307,3/26/2013,Link Post,Retailer,mobile,#Fashion,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,94.02555906
1308,3/26/2013,Link Post,General,mobile,#Dillard's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,51.4920768
1309,3/26/2013,Link Post,Retailer,mobile,#Sears,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,94.44842008
1310,3/26/2013,Link Post,eCom,mobile,#Dillard's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,73.54310387
1311,3/26/2013,Link Post,High End,desktopfeed,#Dillard's,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,11.12416061
1312,3/26/2013,Link Post,High End,mobile,#Urban Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,82.85600843
1313,3/26/2013,Link Post,Retailer,mobile,#Urban Outfitters,"Click """"Like"""" to become a fan of Retail Store X!",44.5,83.56696698
1314,3/26/2013,Link Post,High End,desktopfeed,#Gap (clothing retailer),Check out a sneak peak of what's new in our stores!,44.5,32.01307591
1315,3/26/2013,Link Post,eCom,desktopfeed,#Burlington Coat Factory,"Click """"Like"""" to see what's new in our stores for Spring!!",44.5,68.81118409
1316,3/26/2013,Link Post,eCom,desktopfeed,"#Amazon.com, #EBay",Check out a sneak peak of what's new in our stores!,27,28.98652304
1317,3/26/2013,Link Post,Cosmetics,desktopfeed,"#Amazon.com, #EBay","Click """"Like"""" to see what's new in our stores for Spring!!",27,70.6734928
1318,3/26/2013,Link Post,Cosmetics,desktopfeed,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,18.65248672
1319,3/26/2013,Link Post,Cosmetics,mobile,#Nordstrom,"Click """"Like"""" to become a fan of Retail Store X!",44.5,85.14948377
1320,3/26/2013,Link Post,Cosmetics,desktopfeed,#Nordstrom,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,71.99638394
1321,3/26/2013,Link Post,Cosmetics,desktopfeed,#Nordstrom,"Click """"Like"""" to become a fan of Retail Store X!",27,57.00935666
1322,3/26/2013,Link Post,High End,desktopfeed,#Nordstrom,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,24.61833218
1323,3/26/2013,Link Post,High End,desktopfeed,#Nordstrom,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,10.12043734
1324,3/26/2013,Link Post,General,desktopfeed,#Bebe stores,"Click """"Like"""" to become a fan of Retail Store X!",52,66.0845115
1325,3/26/2013,Link Post,Cosmetics,desktopfeed,#Bebe stores,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,76.06279613
1326,3/26/2013,Link Post,High End,desktopfeed,#Bebe stores,"Click """"Like"""" to see what's new in our stores for Spring!!",52,46.69907125
1327,3/26/2013,Link Post,Retailer,desktopfeed,#Fashion,"Click """"Like"""" to see what's new in our stores for Spring!!",27,73.78021699
1328,3/26/2013,Link Post,Department,desktopfeed,#Fashion,Check out a sneak peak of what's new in our stores!,27,36.67468404
1329,3/26/2013,Link Post,Department,desktopfeed,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,20.63245709
1330,3/26/2013,Link Post,Department,mobile,#Talbots,Check out a sneak peak of what's new in our stores!,44.5,43.90776646
1331,3/26/2013,Link Post,Retailer,mobile,#Talbots,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,87.9644713
1332,3/26/2013,Link Post,Department,mobile,#Ann Taylor (clothing retailer),"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,86.7377904
1333,3/26/2013,Link Post,Department,desktopfeed,#Ann Taylor (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",27,53.91363984
1334,3/26/2013,Link Post,Retailer,desktopfeed,#Kate Spade,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",52,46.12216194
1335,3/26/2013,Link Post,Retailer,desktopfeed,#Kate Spade,"Click """"Like"""" to become a fan of Retail Store X!",52,96.4829774
1336,3/26/2013,Link Post,General,desktopfeed,#Kate Spade,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",52,51.65746584
1337,3/26/2013,Link Post,Retailer,desktopfeed,#Burlington Coat Factory,Check out a sneak peak of what's new in our stores!,27,6.875
1338,3/26/2013,Link Post,High End,mobile,#Burlington Coat Factory,"What's your favorite Spring fashion trend? """"Like"""" us and share!",27,21.40940209
1339,3/26/2013,Link Post,High End,mobile,#Macy's,"Click """"Like"""" to become a fan of Retail Store X!",34.5,70.22214932
1340,3/26/2013,Link Post,Retailer,desktopfeed,#Bebe stores,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,41.7163069
1341,3/26/2013,Link Post,High End,desktopfeed,#Bebe stores,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,65.91215809
1342,3/26/2013,Link Post,High End,desktopfeed,#Bebe stores,Check out a sneak peak of what's new in our stores!,34.5,6.875
1343,3/26/2013,Link Post,eCom,mobile,#Shopping,Check out a sneak peak of what's new in our stores!,34.5,64.78270495
1344,3/26/2013,Link Post,Retailer,mobile,#Shopping,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,101.8388073
1345,3/26/2013,Link Post,Cosmetics,desktopfeed,#Kmart,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,68.9762704
1346,3/26/2013,Link Post,Cosmetics,desktopfeed,#Kmart,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,70.95588947
1347,3/26/2013,Link Post,Cosmetics,desktopfeed,#Old Navy,Check out a sneak peak of what's new in our stores!,34.5,41.70820482
1348,3/26/2013,Link Post,Cosmetics,mobile,#Old Navy,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,107.9134188
1349,3/26/2013,Link Post,High End,desktopfeed,#Dillard's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",44.5,59.06715412
1350,3/26/2013,Link Post,High End,desktopfeed,#Dillard's,Check out a sneak peak of what's new in our stores!,44.5,48.78428216
1351,3/26/2013,Link Post,General,desktopfeed,#Talbots,"Click """"Like"""" to see what's new in our stores for Spring!!",27,43.97239602
1352,3/26/2013,Link Post,Cosmetics,mobile,#Talbots,"Click """"Like"""" to see what's new in our stores for Spring!!",27,65.88027244
1353,3/26/2013,Link Post,Department,desktopfeed,#Kate Spade,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,28.01012869
1354,3/26/2013,Link Post,Department,desktopfeed,#Kate Spade,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,25.90278354
1355,3/26/2013,Link Post,Department,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,37.14712287
1356,3/26/2013,Link Post,Department,mobile,#American Eagle Outfitters,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",27,39.49462669
1357,3/26/2013,Link Post,Department,mobile,#Fashion,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,30.00093119
1358,3/26/2013,Link Post,Retailer,mobile,#Fashion,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,43.59836534
1359,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,"Click """"Like"""" to become a fan of Retail Store X!",34.5,101.7021795
1360,3/26/2013,Link Post,General,desktopfeed,#Zappos.com,"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,67.15874986
1361,3/26/2013,Link Post,eCom,desktopfeed,#Urban Outfitters,"Click """"Like"""" to see what's new in our stores for Spring!!",52,65.75996651
1362,3/26/2013,Link Post,High End,desktopfeed,#Urban Outfitters,Check out a sneak peak of what's new in our stores!,52,52.31681355
1363,3/26/2013,Link Post,Retailer,mobile,#Ann Taylor (clothing retailer),Check out a sneak peak of what's new in our stores!,34.5,64.7396356
1364,3/26/2013,Link Post,High End,desktopfeed,#Macy's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,70.95591973
1365,3/26/2013,Link Post,eCom,mobile,#Macy's,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",27,106.4173672
1366,3/26/2013,Link Post,Retailer,mobile,#Macy's,"Click """"Like"""" to see what's new in our stores for Spring!!",27,86.77935574
1367,3/26/2013,Link Post,eCom,mobile,#Macy's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,83.99978287
1368,3/26/2013,Link Post,Cosmetics,mobile,#Macy's,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,38.22851043
1369,3/26/2013,Link Post,Cosmetics,mobile,#Macy's,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,45.68697248
1370,3/26/2013,Link Post,Cosmetics,mobile,#Banana Republic (clothing retailer),"Click """"Like"""" to become a fan of Retail Store X!",34.5,89.86770912
1371,3/26/2013,Link Post,Cosmetics,mobile,#Banana Republic (clothing retailer),"Click """"Like"""" to see what's new in our stores for Spring!!",34.5,84.06986098
1372,3/26/2013,Link Post,Cosmetics,desktopfeed,#Banana Republic (clothing retailer),"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,32.1236638
1373,3/26/2013,Link Post,High End,mobile,#Bebe stores,"Click """"Like"""" to become a fan of Retail Store X!",34.5,98.18182425
1374,3/26/2013,Link Post,High End,desktopfeed,#Bebe stores,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,43.60525567
1375,3/26/2013,Link Post,General,mobile,#Bebe stores,"What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,30.95166663
1376,3/26/2013,Link Post,Cosmetics,desktopfeed,"#Amazon.com, #EBay","What's your favorite Spring fashion trend? """"Like"""" us and share!",34.5,30.14134952
1377,3/26/2013,Link Post,High End,desktopfeed,"#Amazon.com, #EBay","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,13.80917549
1378,3/26/2013,Link Post,Retailer,desktopfeed,"#Amazon.com, #EBay","Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,32.82781344
1379,3/26/2013,Link Post,Department,mobile,#Burlington Coat Factory,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,51.80852826
1380,3/26/2013,Link Post,Department,mobile,#Burlington Coat Factory,"Click """"Like"""" to become a fan of Retail Store X!",52,107.2918942
1381,3/26/2013,Link Post,Department,desktopfeed,#Kmart,"What's your favorite Spring fashion trend? """"Like"""" us and share!",52,37.72390394
1382,3/26/2013,Link Post,Retailer,desktopfeed,#Kmart,Check out a sneak peak of what's new in our stores!,52,44.68104928
1383,3/26/2013,Link Post,Department,desktopfeed,#Kmart,Check out a sneak peak of what's new in our stores!,52,40.93230269
1384,3/26/2013,Link Post,Department,mobile,#Kate Spade,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,27.61797324
1385,3/26/2013,Link Post,Department,mobile,#Kate Spade,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,54.7834107
1386,3/26/2013,Link Post,Retailer,mobile,#Kate Spade,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,53.84294068
1387,3/26/2013,Link Post,Retailer,desktopfeed,#Zappos.com,Check out a sneak peak of what's new in our stores!,44.5,28.83557486
1388,3/26/2013,Link Post,General,desktopfeed,#Zappos.com,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",44.5,6.875
1389,3/26/2013,Link Post,eCom,mobile,#Urban Outfitters,Check out a sneak peak of what's new in our stores!,52,62.48283669
1390,3/26/2013,Link Post,High End,mobile,#Kate Spade,"Need inspiration for your spring wardrobe? """"Like"""" us for more!",34.5,28.51101683
1391,3/26/2013,Link Post,High End,mobile,#Kate Spade,Check out a sneak peak of what's new in our stores!,34.5,56.43774919
1392,3/26/2013,Link Post,Retailer,desktopfeed,#Kate Spade,"Share your favorite fresh Spring looks on our Facebook page. Click """"Like"""" now!",34.5,78.55232074
